arm,scorer,EF1%,EF10%,ROC_AUC,BEDROC20,n,n_actives
A_single_pose,AutoDock_affinity,2.2222222222222223,1.6666666666666665,0.6679689234184241,0.11144710397823931,4595,90
A_single_pose,GNINA_CNNaff,6.666666666666666,2.8888888888888884,0.6909705265754099,0.20463462420510387,4595,90
A_single_pose,NMDN,6.666666666666666,2.6666666666666665,0.6041435442101368,0.18571559252195569,4595,90
