arm,scorer,EF1%,EF10%,ROC_AUC,BEDROC20,n,n_actives
A_single_pose,AutoDock_affinity,4.166666666666666,2.5,0.7441844216479253,0.14317024221060318,5093,24
A_single_pose,GNINA_CNNaff,4.166666666666666,4.583333333333333,0.8174113894916815,0.22341379850747747,5093,24
A_single_pose,NMDN,16.666666666666664,2.0833333333333335,0.6643733149207601,0.19752026433654796,5093,24
