arm,scorer,EF1%,EF10%,ROC_AUC,BEDROC20,n,n_actives
A_single_pose,DiffDock_conf,1.1111111111111112,1.0,0.4533210013565174,0.06147892755933658,4595,90
A_single_pose,GNINA_CNNaff,2.2222222222222223,2.0,0.7075447034159575,0.1422479515758193,4595,90
A_single_pose,NMDN,2.2222222222222223,1.4444444444444442,0.5322456529781724,0.0832801318810071,4595,90
