arm,scorer,EF1%,EF10%,ROC_AUC,BEDROC20,n,n_actives
A_single_pose,DiffDock_conf,1.5384615384615385,1.0769230769230769,0.549241938486359,0.06392210533939802,3784,65
A_single_pose,GNINA_CNNaff,1.5384615384615385,0.7692307692307693,0.5274412062796038,0.05913729393748513,3784,65
A_single_pose,NMDN,0.0,1.2307692307692308,0.6155169917471612,0.08312176649965546,3784,65
