arm,scorer,EF1%,EF10%,ROC_AUC,BEDROC20,n,n_actives
A_single_pose,DiffDock_conf,0.0,0.8333333333333333,0.4962188465838101,0.0453303632550773,5093,24
A_single_pose,GNINA_CNNaff,0.0,3.75,0.7645738804497928,0.14219148553626612,5093,24
A_single_pose,NMDN,20.833333333333332,3.75,0.6773689748142303,0.3226304351817213,5093,24
